what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1473905073649
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905073963
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905077494
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1473905079232
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905125040
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905231780
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1473905235191
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1473905250973
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1473905251000
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1473905253104
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1473905256716
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1473905258283
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905258627
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905260142
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1473905261943
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1473905263139
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1473905263781
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1473905264086
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1473905264454
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1473905266248
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1473905269496
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1473905269663
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1473905296715
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1473905301100
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1473905302321
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1473905304448
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1473905305837
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905305947
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905307015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905309668
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905309790
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1473905326625
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1473905327465
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905327546
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905328204
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905330391
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905330495
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905330794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905331895
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1473905332015
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.BreakpointView",1473905332096
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1473905332205
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1473905335950
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1473905345392
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1473905345411
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.perspectives.showPerspective",1473905345450
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1473905345451
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1473905351217
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1473905351500
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1473905351827
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1473905352147
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1473905353342
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1473905353870
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905353931
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905354424
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905356611
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905356712
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905357664
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905357769
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905358070
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905359186
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1473905359231
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1473905363234
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.perspectives.showPerspective",1473905363254
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1473905363254
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1473905371745
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1473905372584
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1473905376493
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1473905376928
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1473905486317
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1473905487386
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1473905489635
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905489738
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905494637
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905495744
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905496883
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905498028
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905498178
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905530353
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905551123
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905578845
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905579400
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1473905624056
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1473905626267
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1473905628665
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1473905628841
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1473905673428
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905679397
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905705227
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905737580
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905836905
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905837325
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905838739
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473905838946
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1473905839323
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1473905839325
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1473905839326
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1473905839329
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1473905839330
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1473905839331
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1473905839331
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1473905839331
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1473905839333
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1473905839333
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1473905839348
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1473905839352
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1473905839358
stopped,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1473905839361
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1473905839363
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1474263883669
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1474263883676
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1474263883677
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1474263883678
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1474263883679
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1474263883680
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1474263883681
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1474263883681
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1474263883682
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1474263883683
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1474263883684
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1474263883685
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1474263883685
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1474263883687
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1474263883688
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1474263883689
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1474263883689
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1474263883690
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1474263883691
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1474263883691
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1474263883692
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1474263883693
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1474263883694
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1474263883695
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1474263883696
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1474263883696
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1474263883697
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1474263883698
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1474263883698
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1474263883699
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1474263883700
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1474263883700
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1474263883701
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1474263883702
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1474263883702
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1474263883706
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1474263883711
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1474263883712
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1474263883713
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1474263883714
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1474263883714
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1474263883715
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1474263883715
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1474263883716
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1474263883716
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1474263883717
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1474263883718
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1474263883719
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1474263883720
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1474263883720
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1474263883721
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1474263883723
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1474263883724
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1474263883726
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1474263883728
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1474263883729
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1474263883733
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1474263883734
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1474263883735
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1474263883737
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1474263883738
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1474263883741
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1474263883742
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1474263883742
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1474263883743
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1474263883744
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1474263883744
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1474263883745
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1474263883746
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1474263883746
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1474263883747
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1474263883748
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1474263883749
os,sysinfo,,,"win32",1474263883769
arch,sysinfo,,,"x86_64",1474263883769
ws,sysinfo,,,"win32",1474263883769
locale,sysinfo,,,"en_GB",1474263883769
processors,sysinfo,,,"4",1474263883769
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1474263883769
java.runtime.version,sysinfo,,,"1.8.0_102-b14",1474263883769
java.specification.name,sysinfo,,,"Java Platform API Specification",1474263883769
java.specification.vendor,sysinfo,,,"Oracle Corporation",1474263883769
java.specification.version,sysinfo,,,"1.8",1474263883769
java.vendor,sysinfo,,,"Oracle Corporation",1474263883769
java.version,sysinfo,,,"1.8.0_102",1474263883769
java.vm.info,sysinfo,,,"mixed mode",1474263883769
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1474263883769
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1474263883769
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1474263883769
java.vm.specification.version,sysinfo,,,"1.8",1474263883769
java.vm.vendor,sysinfo,,,"Oracle Corporation",1474263883769
java.vm.version,sysinfo,,,"25.102-b14",1474263883769
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1474263884928
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474263892292
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474264097724
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474264103997
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474264115423
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474264117057
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1474264117066
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474264120799
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474264158536
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1474264176181
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474264179918
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474264194965
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474264202035
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474264261399
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474264261786
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474264261876
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474264264693
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474264267911
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474264270533
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1474264280072
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1474264286464
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1474264286613
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474264286629
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474264286686
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474264290851
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474264291869
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474264298000
